,id,StartDate,EndDate,Duration__in_seconds_,infoconsent,sex,age,district,education,education_other,conlib,religion,marital_status,household,BFI_extra,BFI_agree,BFI_consc,BFI_negem,BFI_open,HVIC_HC_avg,HVIC_VC_avg,HVIC_VI_avg,HVIC_HI_avg,prosoc_ALL_avg,CFC_F_avg,CFC_I_avg,helpless_CLIM_avg,helpless_COV_avg,helpless_VAC_avg,threat_COV_avg,threat_VAC_avg,threat_CLIM_avg,procovid_avg,proenviro_avg,provacc_avg,antivacc_avg,bfi1,bfi2,bfi3,bfi4,bfi5,bfi6,bfi7,bfi8,bfi9,bfi10,bfi11,bfi12,bfi13,bfi14,bfi15,bfi16,bfi17,bfi18,bfi19,bfi20,bfi21,bfi22,bfi23,bfi24,bfi25,bfi26,bfi27,bfi28,bfi29,bfi30,HVIC_1,HVIC_2,HVIC_3,HVIC_4,HVIC_5,HVIC_6,HVIC_7,HVIC_8,HVIC_9,HVIC_10,HVIC_11,HVIC_12,HVIC_13,HVIC_14,HVIC_15,HVIC_16,HVIC_17,HVIC_18,HVIC_19,HVIC_20,prosoc_mot_1,prosoc_mot_2,prosoc_mot_3,prosoc_mot_4,prosoc_mot_5,prosoc_mot_6,prosoc_mot_7,prosoc_mot_8,prosoc_mot_9,prosoc_mot_10,prosoc_mot_11,prosoc_mot_12,prosoc_mot_13,prosoc_mot_14,prosoc_mot_15,prosoc_mot_16,prosoc_mot_17,prosoc_mot_18,prosoc_mot_19,prosoc_mot_20,prosoc_mot_21,prosoc_mot_22,prosoc_mot_23,futorient_1,futorient_2,futorient_3,futorient_4,futorient_5,futorient_6,futorient_7,futorient_8,futorient_9,futorient_10,futorient_11,futorient_12,futorient_13,futorient_14,Bclima_1,Bclima_2,Bclima_3,Bclima_4,Bcovid_1,Bcovid_2,Bcovid_3,Bcovid_4,Bvac_1,Bvac_2,Bvac_3,Bvac_4,Ocovid_1,Ocovid_2,Ocovid_3,Ovac_1,Ovac_2,Ovac_3,Oclima_1,Oclima_2,Oclima_3,helpbeh,emosup,supp,soclif,compl,wassep,waspro,plabag,singleplas,throwfood,buycloth,origcloth,food,electro,energy,heat,vacflu,vaccovid,vaccovidX,educ,genvacc,attvacc_1,attvacc_2,attvacc_3,attvacc_4,attvacc_5,attvacc_6,attvacc_7,attvacc_8,attvacc_9,attvacc_10,redirect,finished,alt4_R,alt10_R,alt16_R,alt20_R,alt23_R,prosoc_ALT_avg,prosoc_PUB_avg,prosoc_EMO_avg,prosoc_DIR_avg,prosoc_COM_avg,prosoc_ANO_avg,antivacc1_R,antivacc7_R,antivacc9_R,antivacc10_R,status_R,vacc_emo_avg
266,22e7a7f0-bd1b-11eb-af6b-c766975d00b4,2021-05-25 18:25:13,2021-05-25 18:48:46,1413.0,"I have read the above, I agree and I am interested in participating in the research.",woman,34.0,Liptovský Mikuláš,"university (Mgr., Ing.)",,3,2,single,1.0,1.6666666666666667,2.3333333333333335,3.6666666666666665,3.1666666666666665,3.1666666666666665,3.0,4.0,2.6666666666666665,3.6666666666666665,3.1277777777777778,4.714285714285714,3.5714285714285716,6.0,3.25,3.5,5.333333333333333,5.333333333333333,6.333333333333333,1.6,1.5454545454545454,1.5,3.5,I don't agree at all,4,4,4,2,I don't agree at all,2,4,4,neutral,2,2,4,2,4,I don't agree at all,2,4,2,2,neutral,2,2,totally agree,4,2,2,4,2,4,3,4,5 - completely,1 - not at all,3,4,3,2,4,2,5 - completely,4,3,4,2,5 - completely,4,2,5 - completely,3,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,3,4,4,3,3,3,4,1 - not at all,5 - completely,3,1 - not at all,4,4,3,1 - not at all,1 - not at all,2,1 - not at all,5 - completely,5 - completely,2,4,6.0,2,6.0,5 - completely,2,5 - completely,3,3,5 - completely,5 - completely,5,6,6,7 - totally agree,5,1 - totally disagree,5,2,6,5,1 - totally disagree,2,5,5,6,6,6,4,7 - I feel very threatened,7 - I feel very threatened,5,a,b,a,b,b,b,a,b,a,a,b,a,a,a,c,b,a,b,,a,b,3,3,2,3,1 - totally disagree,3,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,"Yes, I want to continue.",50.0,5.0,3.0,5.0,5.0,5.0,4.6,1.0,2.5,3.6666666666666665,4.0,3.0,3.0,5.0,5.0,5.0,2.0,4.416666666666666
267,22ed1aa0-bd1b-11eb-852c-65b46af8c852,2021-05-25 10:27:00,2021-05-25 12:10:27,6207.0,"I have read the above, I agree and I am interested in participating in the research.",woman,18.0,Banská Bystrica,high school without graduation,,5,3,single,4.0,3.6666666666666665,2.8333333333333335,3.5,4.333333333333333,1.8333333333333333,2.5,2.0,1.6666666666666667,4.666666666666667,3.341666666666667,4.428571428571429,4.285714285714286,2.5,1.0,2.5,3.0,5.0,4.0,1.6,1.4545454545454546,1.25,4.8,4,4,2,totally agree,I don't agree at all,4,2,totally agree,2,neutral,4,I don't agree at all,4,totally agree,I don't agree at all,2,2,4,totally agree,I don't agree at all,4,4,4,4,2,4,4,2,totally agree,neutral,4,4,2,3,4,5 - completely,1 - not at all,5 - completely,1 - not at all,1 - not at all,4,1 - not at all,1 - not at all,1 - not at all,3,2,1 - not at all,5 - completely,5 - completely,5 - completely,2,4,4,2,1 - not at all,3,5 - completely,1 - not at all,4,5 - completely,5 - completely,5 - completely,1 - not at all,5 - completely,1 - not at all,1 - not at all,3,5 - completely,5 - completely,1 - not at all,1 - not at all,1 - not at all,5 - completely,4,3,3,6.0,6.0,5 - completely,1 - not at all,7.0,1 - not at all,6.0,7.0,1 - not at all,7.0,4,1 - totally disagree,1 - totally disagree,1 - totally disagree,7 - totally agree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,7 - totally agree,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,1 - I don’t feel any threat at all,3,3,6,b,b,b,a,a,b,a,b,a,a,b,a,a,a,b,b,b,a,,a,a,1 - totally disagree,5,5,5,5,3,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,"Yes, I want to continue.",19.0,4.0,1.0,5.0,5.0,1.0,3.2,2.0,3.25,4.0,5.0,2.6,5.0,5.0,5.0,5.0,2.0,3.75
268,22fdc500-bd1b-11eb-9354-393883a7a2ea,2021-05-25 08:04:00,2021-05-25 08:25:44,1304.0,"I have read the above, I agree and I am interested in participating in the research.",woman,32.0,Nitra,high school,,3,3,single,4.0,2.0,3.6666666666666665,2.3333333333333335,4.166666666666667,2.6666666666666665,2.5,3.75,1.0,3.3333333333333335,3.4805555555555556,5.285714285714286,3.857142857142857,3.0,4.5,4.5,6.0,6.0,6.0,1.6,1.6363636363636365,1.75,2.7,2,4,2,totally agree,4,2,4,2,4,2,2,4,4,4,4,2,2,2,4,2,2,4,2,4,2,2,4,2,4,2,4,3,4,1 - not at all,1 - not at all,2,4,4,1 - not at all,4,4,4,1 - not at all,1 - not at all,4,4,1 - not at all,1 - not at all,1 - not at all,4,4,4,4,4,4,4,4,2,2,2,3,3,2,4,4,2,2,4,4,2,4,3,2,6.0,6.0,2,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,4,2,5 - completely,4,5 - completely,5 - completely,3,3,3,3,5,5,4,4,5,5,6,2,6,6,6,6,6,6,6,6,6,a,a,a,c,b,b,a,b,b,a,a,a,a,a,c,c,a,b,,a,c,4,2,2,2,4,2,2,3,3,3,"Yes, I want to continue.",31.0,2.0,4.0,4.0,4.0,4.0,3.6,3.5,3.25,3.3333333333333335,4.0,3.2,2.0,4.0,3.0,3.0,2.0,5.25
269,230195b0-c1f7-11eb-bd09-4b41b0bd5773,2021-05-31 14:12:13,2021-05-31 14:46:34,2061.0,"I have read the above, I agree and I am interested in participating in the research.",man,50.0,Prešov,high school,,4,6,married,5.0,2.8333333333333335,3.0,2.5,3.5,2.3333333333333335,3.0,3.25,3.3333333333333335,3.0,3.158333333333333,3.7142857142857144,4.0,3.75,3.75,4.25,4.0,2.0,3.0,2.4,2.090909090909091,2.5,2.0,4,neutral,2,4,neutral,neutral,4,neutral,neutral,2,neutral,neutral,2,neutral,neutral,neutral,2,neutral,4,2,2,neutral,neutral,neutral,2,2,neutral,2,4,2,3,4,3,3,3,3,3,4,4,3,2,3,3,3,4,3,3,4,3,3,3,4,3,2,3,3,4,3,3,3,4,3,3,3,2,3,3,3,3,3,3,2,2,4,4,4,3,4,4,3,4,5 - completely,4,4,4,4,3,4,3,4,4,4,4,3,4,4,5,4,4,4,4,4,2,2,2,3,3,3,b,b,b,c,c,b,a,c,b,c,b,a,a,c,c,b,c,c,a,a,c,2,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,4,3,"Yes, I want to continue.",50.0,4.0,3.0,3.0,3.0,4.0,3.4,3.0,3.25,3.0,3.5,2.8,4.0,5.0,2.0,3.0,1.0,3.125
270,230205b0-bd1b-11eb-9fc1-bd75540336d9,2021-05-25 12:04:36,2021-05-25 12:15:01,625.0,"I have read the above, I agree and I am interested in participating in the research.",woman,44.0,Šaľa,high school,,7 - very liberal,5,divorced,6.0,3.6666666666666665,3.5,3.1666666666666665,3.0,3.0,5.0,4.5,5.0,4.333333333333333,4.125,5.428571428571429,5.714285714285714,4.75,6.5,7.0,4.0,4.0,4.0,2.6,2.1818181818181817,1.25,3.2,4,totally agree,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,4,4,4,neutral,neutral,totally agree,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,3,3,5 - completely,5 - completely,5 - completely,3,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,4,3,5 - completely,5 - completely,5 - completely,4,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,7.0,4,5 - completely,5 - completely,6.0,5 - completely,6.0,5 - completely,6.0,6.0,6.0,6.0,6.0,5 - completely,5,5,4,5,7 - totally agree,5,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,4,4,4,4,4,4,4,4,4,b,c,b,c,c,c,b,c,b,c,a,a,a,b,c,c,a,a,,a,b,5,3,5,5,5,5,5,5,5,5,"Yes, I want to continue.",0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5,4.75,5.0,4.5,5.0,1.0,1.0,1.0,1.0,2.0,5.5
271,230211c0-bd1b-11eb-9ee9-730b85acbd4f,2021-05-25 08:15:20,2021-05-25 09:35:23,4803.0,"I have read the above, I agree and I am interested in participating in the research.",woman,42.0,Bratislava IV,university (PhD.),,4,4,married,3.0,3.1666666666666665,4.166666666666667,3.6666666666666665,3.0,2.5,3.0,3.5,2.3333333333333335,1.6666666666666667,3.033333333333333,4.142857142857143,4.0,4.25,2.25,1.75,4.333333333333333,1.0,4.0,2.0,1.8181818181818181,1.75,2.4,4,4,neutral,4,neutral,I don't agree at all,totally agree,4,2,2,neutral,4,4,4,neutral,4,4,4,neutral,I don't agree at all,neutral,totally agree,4,neutral,4,4,neutral,neutral,2,2,3,4,4,1 - not at all,3,1 - not at all,3,3,3,3,1 - not at all,3,3,3,5 - completely,3,3,3,2,3,3,3,3,3,3,3,3,5 - completely,3,3,3,3,3,3,3,1 - not at all,1 - not at all,3,3,3,1 - not at all,5 - completely,3,5 - completely,1 - not at all,4,4,4,6.0,5 - completely,4,4,4,4,4,4,4,4,5,4,4,4,1 - totally disagree,1 - totally disagree,3,1 - totally disagree,1 - totally disagree,3,2,4,4,5,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,4,4,4,b,b,a,b,c,b,a,c,b,b,b,a,a,b,b,b,a,c,d,a,b,3,1 - totally disagree,3,3,4,3,5,1 - totally disagree,3,4,"No, I wish to end my participation.",0.0,3.0,3.0,5.0,3.0,3.0,3.4,3.0,2.0,3.0,3.0,3.8,3.0,1.0,3.0,2.0,1.0,1.375
272,2313a8c0-bd1b-11eb-94ff-af44fcf25dfd,2021-05-25 08:36:52,2021-05-25 08:49:52,780.0,"I have read the above, I agree and I am interested in participating in the research.",woman,40.0,Poprad,high school,,4,1 - religion is not important to me at all,divorced,2.0,3.0,2.8333333333333335,3.6666666666666665,3.8333333333333335,2.6666666666666665,3.75,4.25,3.3333333333333335,4.333333333333333,3.8555555555555556,6.0,6.0,7.0,7.0,5.25,7.0,7.0,7.0,2.4,2.272727272727273,2.0,1.9,neutral,totally agree,2,4,neutral,4,2,neutral,neutral,2,neutral,2,totally agree,4,4,4,2,totally agree,4,I don't agree at all,2,4,totally agree,neutral,4,2,2,2,totally agree,2,5 - completely,5 - completely,4,4,4,4,5 - completely,4,3,2,5 - completely,3,3,4,5 - completely,5 - completely,5 - completely,4,4,5 - completely,4,4,4,4,4,4,5 - completely,4,5 - completely,5 - completely,5 - completely,5 - completely,2,4,3,3,4,5 - completely,5 - completely,5 - completely,5 - completely,4,5 - completely,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,6,6,6,3,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,a,c,b,c,c,b,a,b,c,c,b,a,b,c,c,c,a,c,c,a,c,4,1 - totally disagree,2,2,4,1 - totally disagree,5,4,5,5,"Yes, I want to continue.",49.0,2.0,1.0,3.0,1.0,1.0,1.6,3.5,4.5,4.333333333333333,5.0,4.2,2.0,1.0,1.0,1.0,2.0,6.125
273,2326b140-c1f7-11eb-aa2f-494bde9a35fa,2021-05-31 12:45:57,2021-05-31 13:16:52,1854.0,"I have read the above, I agree and I am interested in participating in the research.",man,59.0,Dunajská Streda,high school,,6,1 - religion is not important to me at all,single,2.0,3.0,3.8333333333333335,4.0,2.0,3.6666666666666665,4.0,3.25,3.3333333333333335,3.0,3.6500000000000004,6.0,3.2857142857142856,4.5,2.0,4.5,2.0,2.0,3.3333333333333335,2.2,2.272727272727273,1.75,1.7,2,4,4,2,4,2,4,4,2,4,4,neutral,4,2,neutral,neutral,4,4,2,neutral,neutral,4,4,2,4,4,4,4,2,4,4,3,4,2,4,3,4,4,4,4,2,2,4,4,4,4,3,4,3,4,2,4,4,2,2,4,4,4,4,4,4,4,2,4,4,1 - not at all,4,4,3,2,4,3,2,6.0,6.0,4,5 - completely,5 - completely,6.0,6.0,6.0,2,2,2,3,6.0,6.0,5,3,5,5,3,1 - totally disagree,2,2,6,4,6,2,2,2,2,2,2,2,2,2,6,b,b,a,c,c,b,b,b,c,b,b,b,b,c,c,b,a,b,,b,b,5,1 - totally disagree,1 - totally disagree,2,2,2,3,2,5,4,"Yes, I want to continue.",50.0,4.0,2.0,5.0,4.0,4.0,3.8,2.5,4.0,4.0,4.0,3.6,1.0,3.0,1.0,2.0,2.0,3.25
274,232cb1f0-c1f7-11eb-aa38-8d95554c9c30,2021-05-31 14:36:20,2021-05-31 15:10:02,2022.0,"I have read the above, I agree and I am interested in participating in the research.",man,61.0,Banská Bystrica,"university (Mgr., Ing.)",,6,1 - religion is not important to me at all,married,2.0,2.0,3.8333333333333335,4.0,1.6666666666666667,2.8333333333333335,4.0,3.5,2.0,3.6666666666666665,3.1277777777777778,4.857142857142857,3.4285714285714284,2.75,1.5,1.0,3.3333333333333335,1.3333333333333333,4.333333333333333,2.2,2.090909090909091,2.5,1.6,2,neutral,totally agree,2,2,I don't agree at all,totally agree,4,I don't agree at all,4,2,neutral,4,2,2,2,neutral,4,2,neutral,neutral,4,4,2,4,2,totally agree,neutral,I don't agree at all,2,4,4,3,2,4,3,2,4,2,4,4,5 - completely,2,4,3,4,3,4,2,2,3,3,3,1 - not at all,1 - not at all,3,4,5 - completely,2,5 - completely,3,2,1 - not at all,3,3,1 - not at all,3,4,4,1 - not at all,2,3,2,4,4,2,2,6.0,6.0,6.0,5 - completely,2,3,5 - completely,4,4,5 - completely,2,4,3,2,2,1 - totally disagree,2,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,6,2,2,2,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,2,6,5,b,b,a,c,c,b,a,b,b,c,b,b,a,c,c,b,b,c,a,b,c,4,1 - totally disagree,1 - totally disagree,1 - totally disagree,2,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,5,"Yes, I want to continue.",50.0,5.0,1.0,5.0,5.0,4.0,4.0,2.0,2.5,2.6666666666666665,4.0,3.6,2.0,5.0,1.0,1.0,1.0,1.1666666666666665
275,232ebd90-bd1b-11eb-8f0b-793d9bb580e1,2021-05-28 06:22:08,2021-05-28 06:41:47,1178.0,"I have read the above, I agree and I am interested in participating in the research.",woman,60.0,Trnava,"university (Mgr., Ing.)",,3,6,single,2.0,2.8333333333333335,3.6666666666666665,3.5,3.3333333333333335,3.3333333333333335,4.25,3.75,2.3333333333333335,3.0,3.4,6.142857142857143,2.4285714285714284,5.75,5.0,5.0,6.0,6.0,6.333333333333333,2.4,2.090909090909091,2.0,1.8,2,4,4,neutral,4,I don't agree at all,4,neutral,neutral,neutral,4,neutral,4,4,neutral,4,totally agree,2,4,neutral,2,neutral,totally agree,neutral,4,4,neutral,neutral,neutral,neutral,4,3,3,1 - not at all,4,3,4,3,3,5 - completely,3,5 - completely,3,4,4,3,3,4,3,4,1 - not at all,3,4,3,1 - not at all,4,5 - completely,5 - completely,4,5 - completely,4,4,1 - not at all,4,3,1 - not at all,3,3,4,1 - not at all,3,4,3,6.0,5 - completely,1 - not at all,3,1 - not at all,7.0,7.0,6.0,1 - not at all,6.0,2,3,6.0,6.0,6,6,5,6,6,4,6,4,5,4,7 - totally agree,4,6,6,6,6,6,6,6,6,7 - I feel very threatened,b,b,b,c,c,b,b,b,b,b,b,b,b,a,c,c,b,b,,a,c,5,1 - totally disagree,2,2,1 - totally disagree,2,3,3,4,5,"Yes, I want to continue.",17.0,3.0,1.0,5.0,5.0,3.0,3.4,1.75,3.25,4.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,5.5
276,235d1900-bd1b-11eb-9974-9798ac187526,2021-05-25 08:01:37,2021-05-25 08:11:52,614.0,"I have read the above, I agree and I am interested in participating in the research.",man,28.0,Bratislava V,"university (Mgr., Ing.)",,3,7 -  religion is very important to me,single,2.0,3.0,3.5,4.333333333333333,3.5,4.333333333333333,3.75,3.0,1.0,5.0,3.694444444444444,6.714285714285714,4.285714285714286,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.8,2.0,2.0,1.9,2,4,4,2,totally agree,2,neutral,totally agree,4,totally agree,4,4,4,4,4,neutral,4,4,4,4,neutral,4,totally agree,neutral,totally agree,4,2,4,4,neutral,4,4,2,1 - not at all,4,5 - completely,5 - completely,5 - completely,1 - not at all,4,5 - completely,1 - not at all,1 - not at all,3,3,2,2,4,5 - completely,5 - completely,4,4,5 - completely,4,4,3,5 - completely,4,4,5 - completely,5 - completely,4,1 - not at all,4,3,4,4,5 - completely,5 - completely,5 - completely,4,5 - completely,4,7.0,7.0,2,5 - completely,3,7.0,7.0,7.0,6.0,6.0,4,4,5 - completely,7.0,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,2,2,1 - I don’t feel any threat at all,b,c,a,a,b,c,a,b,c,c,b,a,a,a,c,b,b,c,d,a,b,5,2,1 - totally disagree,3,3,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,5,"Yes, I want to continue.",50.0,2.0,1.0,2.0,1.0,2.0,1.6,3.5,4.0,3.6666666666666665,5.0,4.4,1.0,5.0,1.0,1.0,2.0,1.0
277,237f6e50-bd1b-11eb-b004-255c92e146d9,2021-05-25 09:20:15,2021-05-25 16:00:41,24025.0,"I have read the above, I agree and I am interested in participating in the research.",woman,37.0,Čadca,high school,,2,7 -  religion is very important to me,single,3.0,2.5,4.0,2.8333333333333335,2.8333333333333335,2.8333333333333335,4.25,4.0,4.333333333333333,3.3333333333333335,3.3055555555555554,3.7142857142857144,2.4285714285714284,2.5,2.75,3.75,2.0,3.0,3.0,2.2,1.7272727272727273,1.75,3.4,2,4,2,2,neutral,I don't agree at all,4,4,2,neutral,4,4,4,neutral,neutral,2,totally agree,2,2,2,4,2,neutral,4,2,2,totally agree,2,4,4,5 - completely,5 - completely,3,5 - completely,4,3,5 - completely,4,4,4,3,3,4,4,5 - completely,5 - completely,3,4,3,5 - completely,2,5 - completely,2,4,2,4,3,4,5 - completely,4,3,2,1 - not at all,4,5 - completely,1 - not at all,1 - not at all,4,4,1 - not at all,1 - not at all,5 - completely,1 - not at all,3,3,2,4,3,4,5 - completely,5 - completely,2,1 - not at all,2,3,3,3,2,3,2,3,3,2,3,3,4,4,4,3,2,2,2,3,3,3,3,3,3,b,c,a,c,b,b,a,b,b,b,b,a,a,b,b,b,a,c,c,a,b,2,3,3,4,5,3,3,3,3,3,"No, I wish to end my participation.",0.0,2.0,2.0,5.0,5.0,5.0,3.8,1.75,2.25,4.333333333333333,3.5,4.2,4.0,3.0,3.0,3.0,2.0,3.375
278,239670e0-bd1b-11eb-98aa-dbbdd772d035,2021-05-25 15:11:52,2021-05-25 15:32:27,1235.0,"I have read the above, I agree and I am interested in participating in the research.",woman,44.0,Michalovce,high school,,4,5,married,4.0,3.8333333333333335,4.5,4.833333333333333,2.1666666666666665,3.8333333333333335,3.5,3.5,3.0,4.0,3.7638888888888893,6.142857142857143,4.0,5.25,5.75,6.0,6.0,6.0,6.0,2.6,2.1818181818181817,2.5,3.0,4,totally agree,4,4,neutral,2,totally agree,totally agree,I don't agree at all,neutral,4,4,totally agree,neutral,4,4,4,totally agree,neutral,4,4,totally agree,totally agree,I don't agree at all,4,totally agree,4,totally agree,I don't agree at all,totally agree,3,5 - completely,4,4,4,4,1 - not at all,4,4,3,4,4,1 - not at all,4,5 - completely,4,1 - not at all,4,4,2,5 - completely,5 - completely,3,4,4,5 - completely,5 - completely,2,4,2,2,4,2,4,2,2,4,4,3,3,4,4,2,6.0,7.0,1 - not at all,4,7.0,5 - completely,6.0,7.0,3,2,5 - completely,6.0,6.0,6.0,6,5,5,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,b,b,c,c,c,b,b,c,c,c,b,a,a,b,c,b,c,c,d,a,c,4,4,2,4,4,2,2,4,4,4,"No, I wish to end my participation.",0.0,2.0,4.0,4.0,3.0,4.0,3.4,3.5,4.25,4.333333333333333,4.5,2.6,2.0,4.0,2.0,2.0,1.0,6.0
279,240c7a90-bd1b-11eb-85a5-59e255997aae,2021-05-25 08:41:15,2021-05-25 08:56:04,889.0,"I have read the above, I agree and I am interested in participating in the research.",man,33.0,Spišská Nová Ves,high school,,3,4,single,5.0,3.1666666666666665,3.6666666666666665,4.0,2.3333333333333335,2.3333333333333335,2.25,3.0,4.0,4.0,3.3722222222222222,4.428571428571429,4.571428571428571,3.5,2.75,2.5,5.333333333333333,5.0,5.0,2.2,1.9090909090909092,1.25,3.6,2,totally agree,4,2,2,2,neutral,4,2,2,4,2,4,2,4,totally agree,4,totally agree,2,I don't agree at all,4,totally agree,4,4,2,2,neutral,neutral,2,neutral,3,4,1 - not at all,4,2,5 - completely,4,4,5 - completely,1 - not at all,3,3,3,3,3,3,1 - not at all,2,4,4,3,4,4,3,3,2,5 - completely,3,4,3,2,1 - not at all,1 - not at all,4,2,1 - not at all,2,5 - completely,4,2,4,1 - not at all,1 - not at all,5 - completely,5 - completely,4,4,6.0,3,4,4,3,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,4,3,4,3,2,3,2,4,2,3,1 - totally disagree,4,5,5,6,5,5,5,5,4,6,b,b,b,c,b,c,b,b,b,a,b,a,a,b,c,b,a,a,,a,b,3,4,3,5,5,3,4,5,3,3,"Yes, I want to continue.",50.0,3.0,3.0,5.0,4.0,5.0,4.0,2.75,2.75,3.3333333333333335,5.0,2.4,3.0,2.0,3.0,3.0,2.0,3.75
280,24143910-bd1b-11eb-9a95-b59b5fd97be5,2021-05-25 16:59:09,2021-05-25 17:17:05,1076.0,"I have read the above, I agree and I am interested in participating in the research.",woman,36.0,Spišská Nová Ves,other: _____,4,3,4,married,4.0,2.3333333333333335,4.166666666666667,4.166666666666667,3.1666666666666665,3.6666666666666665,3.75,3.25,2.3333333333333335,3.3333333333333335,3.297222222222222,4.428571428571429,3.142857142857143,6.0,6.0,2.25,5.666666666666667,2.0,2.0,2.0,2.0,2.0,1.6,2,4,2,4,4,2,totally agree,4,neutral,totally agree,2,4,totally agree,4,neutral,4,neutral,totally agree,2,2,2,totally agree,totally agree,2,4,2,4,4,4,4,4,4,3,3,4,2,4,4,3,4,4,2,1 - not at all,3,3,3,4,4,2,5 - completely,1 - not at all,3,2,1 - not at all,1 - not at all,1 - not at all,4,4,5 - completely,1 - not at all,5 - completely,2,1 - not at all,4,2,1 - not at all,1 - not at all,5 - completely,5 - completely,2,4,1 - not at all,1 - not at all,2,4,4,4,6.0,2,7.0,7.0,1 - not at all,1 - not at all,3,3,5 - completely,4,6,6,6,6,6,6,6,6,1 - totally disagree,3,2,3,5,6,6,2,2,2,2,2,2,b,b,a,b,c,b,a,c,b,b,b,a,a,c,c,b,a,b,,b,c,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,1 - totally disagree,2,2,"Yes, I want to continue.",0.0,5.0,5.0,5.0,4.0,5.0,4.8,1.25,2.5,3.3333333333333335,4.5,3.4,1.0,1.0,4.0,4.0,1.0,2.125
